"yr","mfr","mfr name","bidx","vid","cfg","carline","car/truck","cid","police","rhp","ec1","ec2","ec3","ec4","ec5","evc","trns","drv","od","etw","cmp","axle","n/v","a/c","dhp","sil","prc","prp","tnum","fuel","C/H","avcd","wt","hc","co","co2","nox","pm","mpg","target-a","target-b","target-c","set-a","set-b","set-c","engine code","eng family","valves/cyl","mfr coastdown time"
1998,20,"DaimlerChrysler",80,"V7TJ-5488",0,"WRANGLER 4WD","T",242,"N",181,99,20,"","","","102","M5","4","2",3750,8.7,3.07,29.7,"Y",16.1,"1",3,1,9000577,6,"H","","",.06,.46,352,.07,"",25.2,"","","","","","","FM-300","WCRXT04.02B0",2,10.9
1998,20,"DaimlerChrysler",80,"V7TJ-5620",0,"WRANGLER 4WD","T",242,"N",181,20,99,"","","","","M5","4","2",3750,8.7,3.07,29.7,"Y",16.1,"1",2,31,1006246,6,"C","","",.112,.99,480,.05,"",18.4,"","","","","","","FM-300","WCRXT04.02B0",2,10.9
1998,20,"DaimlerChrysler",80,"V7TJ-5620",0,"WRANGLER 4WD","T",242,"N",181,20,99,"","","","","M5","4","2",3750,8.7,3.07,29.7,"Y",16.1,"1",3,31,1006247,6,"H","","",.059,.54,341,.04,"",26,"","","","","","","FM-300","WCRXT04.02B0",2,10.9
1998,20,"DaimlerChrysler",90,"P7N1-4917",0,"DAKOTA PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4250,9.1,3.55,30.8,"Y",12.9,"1",2,31,1006495,6,"C","","",.141,1.34,575,.19,"",15.4,"","","","","","","FA-100","WCRXT05.92B1",2,14.98
1998,20,"DaimlerChrysler",90,"P7N1-4917",0,"DAKOTA PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4250,9.1,3.55,30.8,"Y",12.9,"1",2,31,1006993,6,"C","","",.152,1.45,566,.14,"",15.6,"","","","","","","FA-100","WCRXT05.92B1",2,14.98
1998,20,"DaimlerChrysler",90,"P7N1-4917",0,"DAKOTA PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4250,9.1,3.55,30.8,"Y",12.9,"1",3,31,1006496,6,"H","","",.017,.08,379,.07,"",23.4,"","","","","","","FA-100","WCRXT05.92B1",2,14.98
1998,20,"DaimlerChrysler",90,"P7N1-4917",0,"DAKOTA PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4250,9.1,3.55,30.8,"Y",12.9,"1",3,31,1006994,6,"H","","",.014,.08,372,.05,"",23.9,"","","","","","","FA-100","WCRXT05.92B1",2,14.98
1998,20,"DaimlerChrysler",90,"V7N1-4435",0,"DAKOTA PICKUP 2WD","T",318,"N",220,20,99,"","","","102","M5","R","2",4000,9.1,3.55,32.6,"Y",13,"2",2,31,1007008,6,"C","I",.35,.147,1.25,654,.16,"",13.5,"","","","","","","FM-100","WCRXT05.92B1",2,14.92
1998,20,"DaimlerChrysler",90,"V7N1-4435",0,"DAKOTA PICKUP 2WD","T",318,"N",220,20,99,"","","","102","M5","R","2",4000,9.1,3.55,32.6,"Y",13,"2",3,31,1007014,6,"H","I",.35,.008,.01,372,.07,"",23.9,"","","","","","","FM-100","WCRXT05.92B1",2,14.92
1998,20,"DaimlerChrysler",90,"V7N1-4435",1,"DAKOTA PICKUP 2WD","T",318,"N",220,20,99,"","","","102","M5","R","2",4000,9.1,3.55,32.6,"Y",13,"3",2,31,1007007,6,"C","I",.65,.168,1.22,547,.38,"",16.2,"","","","","","","FM-100","WCRXT05.92B1",2,14.92
1998,20,"DaimlerChrysler",90,"V7N1-4435",1,"DAKOTA PICKUP 2WD","T",318,"N",220,20,99,"","","","102","M5","R","2",4000,9.1,3.55,32.6,"Y",13,"3",3,31,1007013,6,"H","I",.65,.009,.03,367,.13,"",24.2,"","","","","","","FM-100","WCRXT05.92B1",2,14.92
1998,20,"DaimlerChrysler",90,"P7N5-4039",0,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",4500,9.1,3.55,27.9,"Y",15,"1",2,31,1006493,6,"C","","",.179,1.57,599,.23,"",14.8,"","","","","","","FA-300","WCRXT05.92B1",2,12.9
1998,20,"DaimlerChrysler",90,"P7N5-4039",0,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",4500,9.1,3.55,27.9,"Y",15,"1",3,31,1006494,6,"H","","",.011,.1,412,.04,"",21.6,"","","","","","","FA-300","WCRXT05.92B1",2,12.9
1998,20,"DaimlerChrysler",90,"V7N5-4444",0,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","","M5","4","2",4500,9.1,3.55,29.5,"Y",14.9,"2",3,1,1002246,6,"H","B",.35,.018,.02,402,.31,"",22.1,"","","","","","","FM-200","WCRXT05.92B1",2,13.44
1998,20,"DaimlerChrysler",90,"V7N5-4444",0,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","","M5","4","2",4500,9.1,3.55,29.5,"Y",14.9,"2",31,1,1002245,6,"C","B",.35,.178,1.21,663,.17,"",13.4,"","","","","","","FM-200","WCRXT05.92B1",2,13.44
1998,20,"DaimlerChrysler",90,"V7N5-4444",1,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","","M5","4","2",4500,9.1,3.55,29.5,"Y",14.9,"3",3,1,1002243,6,"H","B",.65,.035,.05,402,.54,"",22.1,"","","","","","","FM-200","WCRXT05.92B1",2,13.44
1998,20,"DaimlerChrysler",90,"V7N5-4444",1,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","","M5","4","2",4500,9.1,3.55,29.5,"Y",14.9,"3",31,1,1009068,6,"C","B",.65,.223,2.25,575,.21,"",15.3,"","","","","","","FM-200","WCRXT05.92B1",2,13.44
1998,20,"DaimlerChrysler",90,"V7N5-4444",2,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","","M5","4","2",4500,9.1,3.55,29.5,"Y",15.1,"3",2,31,1007011,6,"C","A",.65,.175,1.49,569,.2,"",15.5,"","","","","","","FM-200","WCRXT05.92B1",2,12.94
1998,20,"DaimlerChrysler",90,"V7N5-4444",2,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","","M5","4","2",4500,9.1,3.55,29.5,"Y",15.1,"3",3,31,1007012,6,"H","A",.65,.019,.01,395,.79,"",22.5,"","","","","","","FM-200","WCRXT05.92B1",2,12.94
1998,20,"DaimlerChrysler",90,"V7N5-4444",3,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","","M5","4","2",4500,9.1,3.55,29.5,"Y",15.1,"1",2,31,1006995,6,"C","A",.35,.15,1.02,672,.14,"",13.2,"","","","","","","FM-200","WCRXT05.92B1",2,12.94
1998,20,"DaimlerChrysler",90,"V7N5-4444",3,"DAKOTA PICKUP 4WD","T",318,"N",220,20,99,"","","","","M5","4","2",4500,9.1,3.55,29.5,"Y",15.1,"1",3,31,1006996,6,"H","A",.35,.018,.04,395,.76,"",22.5,"","","","","","","FM-200","WCRXT05.92B1",2,12.94
1998,20,"DaimlerChrysler",90,"V7N5-4573",0,"DURANGO 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5000,9.1,3.55,29.4,"Y",14.1,"1",2,1,9000481,6,"C","","",.154,1.76,600,.23,"",14.8,"","","","","","","FA-100","WCRXT05.95B2",2,15.17
1998,20,"DaimlerChrysler",90,"V7N5-4573",0,"DURANGO 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5000,9.1,3.55,29.4,"Y",14.1,"1",2,1,9000483,6,"C","","",.156,1.49,601,.33,"",14.7,"","","","","","","FA-100","WCRXT05.95B2",2,15.17
1998,20,"DaimlerChrysler",90,"V7N5-4573",0,"DURANGO 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5000,9.1,3.55,29.4,"Y",14.1,"1",3,1,9000482,6,"H","","",.045,.48,412,.24,"",21.6,"","","","","","","FA-100","WCRXT05.95B2",2,15.17
1998,20,"DaimlerChrysler",90,"V7N5-4573",0,"DURANGO 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5000,9.1,3.55,29.4,"Y",14.1,"1",3,1,9000484,6,"H","","",.039,.17,418,.23,"",21.3,"","","","","","","FA-100","WCRXT05.95B2",2,15.17
1998,20,"DaimlerChrysler",90,"V7ZJ-8661",0,"GRAND CHEROKEE 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",4250,9.1,3.73,31.5,"Y",12.6,"1",2,31,1006491,6,"C","","",.153,1.54,586,.16,"",15.1,"","","","","","","FA-500","WCRXT05.92B1",2,13.8
1998,20,"DaimlerChrysler",90,"V7ZJ-8661",0,"GRAND CHEROKEE 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",4250,9.1,3.73,31.5,"Y",12.6,"1",3,31,1006492,6,"H","","",.022,.07,390,.08,"",22.8,"","","","","","","FA-500","WCRXT05.92B1",2,13.8
1998,20,"DaimlerChrysler",90,"P6R1-3970",0,"RAM 1500 PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4750,9.1,3.55,28.2,"Y",14.1,"1",2,31,1006770,6,"C","","",.206,1.61,586,.23,"",15.1,"","","","","","","FA-400","WCRXT05.95B1",2,14.88
1998,20,"DaimlerChrysler",90,"P6R1-3970",0,"RAM 1500 PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4750,9.1,3.55,28.2,"Y",14.1,"1",3,31,1006771,6,"H","","",.057,.36,372,.33,"",23.8,"","","","","","","FA-400","WCRXT05.95B1",2,14.88
1998,20,"DaimlerChrysler",90,"P6R1-3970",2,"RAM 1500 PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4750,9.1,3.55,28.2,"Y",14.1,"1",2,31,1006773,6,"C","","",.192,1.66,604,.21,"",14.6,"","","","","","","FA-400","WCRXT05.95B1",2,14.88
1998,20,"DaimlerChrysler",90,"P6R1-3970",2,"RAM 1500 PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4750,9.1,3.55,28.2,"Y",14.1,"1",3,31,1006772,6,"H","","",.055,.35,376,.25,"",23.6,"","","","","","","FA-400","WCRXT05.95B1",2,14.88
1998,20,"DaimlerChrysler",90,"P6R1-3970",3,"RAM 1500 PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4750,9.1,3.55,28.2,"Y",14.1,"1",2,31,1006774,6,"C","","",.186,1.65,621,.23,"",14.3,"","","","","","","FA-400","WCRXT05.95B1",2,14.88
1998,20,"DaimlerChrysler",90,"P6R1-3970",3,"RAM 1500 PICKUP 2WD","T",318,"N",220,20,99,"","","","102","L4","R","2",4750,9.1,3.55,28.2,"Y",14.1,"1",3,31,1006775,6,"H","","",.062,.46,381,.32,"",23.3,"","","","","","","FA-400","WCRXT05.95B1",2,14.88
1998,20,"DaimlerChrysler",90,"D6R6-3692",0,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5500,9.1,3.55,26.9,"Y",15.9,"1",2,31,1006819,6,"C","","",.251,2.3,657,.37,"",13.4,"","","","","","","FA-300","WCRXT05.96B1",2,13.95
1998,20,"DaimlerChrysler",90,"D6R6-3692",0,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5500,9.1,3.55,26.9,"Y",15.9,"1",2,31,1006821,6,"C","","",.2,2.05,649,.29,"",13.6,"","","","","","","FA-300","WCRXT05.96B1",2,13.95
1998,20,"DaimlerChrysler",90,"D6R6-3692",0,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5500,9.1,3.55,26.9,"Y",15.9,"1",3,31,1006802,6,"H","","",.117,1.37,429,.35,"",20.6,"","","","","","","FA-300","WCRXT05.96B1",2,13.95
1998,20,"DaimlerChrysler",90,"D6R6-3692",0,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5500,9.1,3.55,26.9,"Y",15.9,"1",3,31,1006822,6,"H","","",.09,1.1,416,.27,"",21.3,"","","","","","","FA-300","WCRXT05.96B1",2,13.95
1998,20,"DaimlerChrysler",90,"D6R6-3692",2,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5000,9.1,3.55,26.9,"Y",15.9,"1",2,31,1006799,6,"C","","",.21,2.12,640,.33,"",13.8,"","","","","","","FA-600","WCRXT05.95B1",2,13
1998,20,"DaimlerChrysler",90,"D6R6-3692",2,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",5000,9.1,3.55,26.9,"Y",15.9,"1",3,31,1006800,6,"H","","",.101,1.23,415,.38,"",21.3,"","","","","","","FA-600","WCRXT05.95B1",2,13
1998,20,"DaimlerChrysler",90,"D6R6-3692",3,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",6000,9.1,3.55,26.9,"Y",16,"1",2,31,1006805,6,"C","","",.253,2.64,672,.31,"",13.1,"","","","","","","FA-300","WCRXT05.96B1",2,14.98
1998,20,"DaimlerChrysler",90,"D6R6-3692",3,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","L4","4","2",6000,9.1,3.55,26.9,"Y",16,"1",3,31,1006806,6,"H","","",.109,1.42,427,.28,"",20.7,"","","","","","","FA-300","WCRXT05.96B1",2,14.98
1998,20,"DaimlerChrysler",90,"V7R6-3087",2,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","M5","4","2",6000,9.1,3.55,28.5,"Y",15.7,"3",2,31,1008644,6,"C","C",.35,.178,2.04,641,.24,"",13.8,"","","","","","","FM-300","WCRXT05.96B1",2,13.81
1998,20,"DaimlerChrysler",90,"V7R6-3087",2,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","M5","4","2",6000,9.1,3.55,28.5,"Y",15.7,"3",3,31,1008645,6,"H","C",.35,.053,.39,390,.54,"",22.8,"","","","","","","FM-300","WCRXT05.96B1",2,13.81
1998,20,"DaimlerChrysler",90,"V7R6-3087",3,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","M5","4","2",6000,9.1,3.55,28.5,"Y",15.7,"3",2,31,9000592,6,"C","C",.65,.257,2.81,575,.27,"",15.3,"","","","","","","FM-300","WCRXT05.96B1",2,13.81
1998,20,"DaimlerChrysler",90,"V7R6-3087",3,"RAM 1500 PICKUP 4WD","T",318,"N",220,20,99,"","","","102","M5","4","2",6000,9.1,3.55,28.5,"Y",15.7,"3",3,31,1008643,6,"H","C",.65,.049,.34,391,.39,"",22.7,"","","","","","","FM-300","WCRXT05.96B1",2,13.81
1998,20,"DaimlerChrysler",100,"V7ZJ-8424",0,"GRAND CHEROKEE 4WD","T",360,"N",235,20,99,"","","","102","L4","4","2",4500,8.9,3.73,31.3,"Y",12.7,"1",2,31,1006432,6,"C","","",.112,1.78,630,.14,"",14.1,"","","","","","","FA-600","WCRXT05.92B1",2,14.11
1998,20,"DaimlerChrysler",100,"V7ZJ-8424",0,"GRAND CHEROKEE 4WD","T",360,"N",235,20,99,"","","","102","L4","4","2",4500,8.9,3.73,31.3,"Y",12.7,"1",2,31,1006991,6,"C","","",.112,2.03,640,.17,"",13.8,"","","","","","","FA-600","WCRXT05.92B1",2,14.11
1998,20,"DaimlerChrysler",100,"V7ZJ-8424",0,"GRAND CHEROKEE 4WD","T",360,"N",235,20,99,"","","","102","L4","4","2",4500,8.9,3.73,31.3,"Y",12.7,"1",3,31,1006433,6,"H","","",.009,.08,398,.13,"",22.3,"","","","","","","FA-600","WCRXT05.92B1",2,14.11
1998,20,"DaimlerChrysler",100,"V7ZJ-8424",0,"GRAND CHEROKEE 4WD","T",360,"N",235,20,99,"","","","102","L4","4","2",4500,8.9,3.73,31.3,"Y",12.7,"1",3,31,1006992,6,"H","","",.016,.13,407,.1,"",21.9,"","","","","","","FA-600","WCRXT05.92B1",2,14.11
1998,20,"DaimlerChrysler",100,"V7R1-3461",0,"RAM 1500 PICKUP 2WD","T",360,"N",235,20,99,"","","","102","L4","R","2",4750,8.9,3.55,28.2,"Y",14.1,"1",2,31,1006436,6,"C","","",.132,2.26,616,.1,"",14.3,"","","","","","","FA-500","WCRXT05.95B1",2,14.88
1998,20,"DaimlerChrysler",100,"V7R1-3461",0,"RAM 1500 PICKUP 2WD","T",360,"N",235,20,99,"","","","102","L4","R","2",4750,8.9,3.55,28.2,"Y",14.1,"1",3,31,1006437,6,"H","","",.038,.54,381,.02,"",23.3,"","","","","","","FA-500","WCRXT05.95B1",2,14.88
1998,20,"DaimlerChrysler",100,"V7R1-3461",2,"RAM 1500 PICKUP 2WD","T",360,"N",235,20,99,"","","","102","L4","R","2",5500,8.9,3.55,28.2,"Y",14.1,"1",2,31,1006434,6,"C","","",.137,2.24,647,.15,"",13.7,"","","","","","","FA-600","WCRXT05.96B1",2,14.88
1998,20,"DaimlerChrysler",100,"V7R1-3461",2,"RAM 1500 PICKUP 2WD","T",360,"N",235,20,99,"","","","102","L4","R","2",5500,8.9,3.55,28.2,"Y",14.1,"1",3,31,1006435,6,"H","","",.045,.63,395,.02,"",22.5,"","","","","","","FA-600","WCRXT05.96B1",2,14.88
1998,20,"DaimlerChrysler",100,"V7R6-3458",0,"RAM 1500 PICKUP 4WD","T",360,"N",235,20,99,"","","","102","L4","4","2",5250,8.9,3.55,26.9,"Y",16.2,"1",2,31,1006444,6,"C","","",.151,2.42,647,.26,"",13.6,"","","","","","","FA-700","WCRXT05.95B1",2,13.49
1998,20,"DaimlerChrysler",100,"V7R6-3458",0,"RAM 1500 PICKUP 4WD","T",360,"N",235,20,99,"","","","102","L4","4","2",5250,8.9,3.55,26.9,"Y",16.2,"1",3,31,1006445,6,"H","","",.056,1.07,408,.19,"",21.7,"","","","","","","FA-700","WCRXT05.95B1",2,13.49
1998,20,"DaimlerChrysler",100,"V7R6-3458",2,"RAM 1500 PICKUP 4WD","T",360,"N",235,20,99,"","","","102","L4","4","2",6000,8.9,3.55,26.9,"Y",16.2,"1",2,31,1006440,6,"C","","",.156,2.44,684,.32,"",12.9,"","","","","","","FA-500","WCRXT05.96B1",2,13.49
1998,20,"DaimlerChrysler",100,"V7R6-3458",2,"RAM 1500 PICKUP 4WD","T",360,"N",235,20,99,"","","","102","L4","4","2",6000,8.9,3.55,26.9,"Y",16.2,"1",3,31,1006441,6,"H","","",.06,1.14,422,.21,"",21,"","","","","","","FA-500","WCRXT05.96B1",2,13.49
1998,20,"DaimlerChrysler",110,"BF09",0,"BREEZE","C",122,"N",132,20,8,99,"","","102","M5","F","2",3250,9.8,2.83,39.5,"Y",6.3,"1",2,31,1006370,6,"C","","",.174,1.61,293,.21,"",30,"","","","","","","FM-101","WCRXV02.0VB1",4,18.58
1998,20,"DaimlerChrysler",110,"BF09",0,"BREEZE","C",122,"N",132,20,8,99,"","","102","M5","F","2",3250,9.8,2.83,39.5,"Y",6.3,"1",3,31,1006371,6,"H","","",.015,.18,189,.05,"",46.9,"","","","","","","FM-101","WCRXV02.0VB1",4,18.58
1998,20,"DaimlerChrysler",110,"BF06",0,"NEON (DODGE)","C",122,"N",132,20,8,99,"","","102","A3","F","1",2750,9.8,2.98,43.9,"Y",6.3,"1",2,31,9000721,6,"C","","",.111,1.21,320,.15,"",27.6,"","","","","","","FA-101","WCRXV02.0VB0",4,15.89
1998,20,"DaimlerChrysler",110,"BF06",0,"NEON (DODGE)","C",122,"N",132,20,8,99,"","","102","A3","F","1",2750,9.8,2.98,43.9,"Y",6.3,"1",3,31,9000722,6,"H","","",.016,.06,210,.04,"",42.4,"","","","","","","FA-101","WCRXV02.0VB0",4,15.89
1998,20,"DaimlerChrysler",110,"BF08",0,"NEON (DODGE)","C",122,"N",132,20,8,99,"","","102","A3","F","1",2875,9.8,2.98,44.2,"Y",5.9,"1",2,31,1006364,6,"C","","",.103,.98,341,.16,"",25.9,"","","","","","","FA-101","WCRXV02.0VB0",4,14.66
1998,20,"DaimlerChrysler",110,"BF08",0,"NEON (DODGE)","C",122,"N",132,20,8,99,"","","102","A3","F","1",2875,9.8,2.98,44.2,"Y",5.9,"1",3,31,9000591,6,"H","","",.02,.05,214,.04,"",41.6,"","","","","","","FA-101","WCRXV02.0VB0",4,14.66
1998,20,"DaimlerChrysler",110,"BF02",0,"NEON (DODGE)","C",122,"N",132,20,8,99,"","","102","M5","F","2",2750,9.8,2.55,37.5,"Y",5.8,"1",2,31,9000594,6,"C","","",.138,1.22,276,.13,"",32,"","","","","","","FM-101","WCRXV02.0VB0",4,16.97
1998,20,"DaimlerChrysler",110,"BF02",0,"NEON (DODGE)","C",122,"N",132,20,8,99,"","","102","M5","F","2",2750,9.8,2.55,37.5,"Y",5.8,"1",3,31,9000595,6,"H","","",.024,.06,169,.07,"",52.6,"","","","","","","FM-101","WCRXV02.0VB0",4,16.97
1998,20,"DaimlerChrysler",120,"BF13",0,"BREEZE","C",148,"N",150,20,8,99,"","","102","L4","F","2",3375,9.4,2.69,37.6,"Y",5.6,"1",2,31,1005763,6,"C","","",.062,1.18,381,.06,"",23.2,"","","","","","","FA-102","WCRXV02.4VB0",4,17.7
1998,20,"DaimlerChrysler",120,"BF13",0,"BREEZE","C",148,"N",150,20,8,99,"","","102","L4","F","2",3375,9.4,2.69,37.6,"Y",5.6,"1",2,31,1005765,6,"C","","",.077,1.57,381,.06,"",23.2,"","","","","","","FA-102","WCRXV02.4VB0",4,17.7
1998,20,"DaimlerChrysler",120,"BF13",0,"BREEZE","C",148,"N",150,20,8,99,"","","102","L4","F","2",3375,9.4,2.69,37.6,"Y",5.6,"1",3,31,1005764,6,"H","","",.013,.22,229,.01,"",38.7,"","","","","","","FA-102","WCRXV02.4VB0",4,17.7
1998,20,"DaimlerChrysler",120,"BF13",0,"BREEZE","C",148,"N",150,20,8,99,"","","102","L4","F","2",3375,9.4,2.69,37.6,"Y",5.6,"1",3,31,1005766,6,"H","","",.011,.26,225,0,"",39.4,"","","","","","","FA-102","WCRXV02.4VB0",4,17.7
1998,20,"DaimlerChrysler",130,"BF20",0,"CIRRUS","C",150,"N",160,20,8,99,"","","102","L4","F","2",3500,9,2.69,37.5,"Y",6.2,"1",2,31,1006215,6,"C","A",.5,.116,.7,406,.08,"",21.8,"","","","","","","FA-101","WCRXV02.5VB0",4,17.82
1998,20,"DaimlerChrysler",130,"BF20",0,"CIRRUS","C",150,"N",160,20,8,99,"","","102","L4","F","2",3500,9,2.69,37.5,"Y",6.2,"1",2,31,1006215,6,"C","","",.116,.7,406,.08,"",21.8,"","","","","","","FA-101","WCRXV02.5VB0",4,17.82
1998,20,"DaimlerChrysler",130,"BF20",0,"CIRRUS","C",150,"N",160,20,8,99,"","","102","L4","F","2",3500,9,2.69,37.5,"Y",6.2,"1",2,31,1006217,6,"C","A",.5,.113,.75,405,.1,"",21.9,"","","","","","","FA-101","WCRXV02.5VB0",4,17.82
1998,20,"DaimlerChrysler",130,"BF20",0,"CIRRUS","C",150,"N",160,20,8,99,"","","102","L4","F","2",3500,9,2.69,37.5,"Y",6.2,"1",2,31,1006217,6,"C","","",.113,.75,405,.1,"",21.9,"","","","","","","FA-101","WCRXV02.5VB0",4,17.82
1998,20,"DaimlerChrysler",130,"BF20",0,"CIRRUS","C",150,"N",160,20,8,99,"","","102","L4","F","2",3500,9,2.69,37.5,"Y",6.2,"1",3,31,9000565,6,"H","A",.5,.04,.12,244,.02,"",36.4,"","","","","","","FA-101","WCRXV02.5VB0",4,17.82
1998,20,"DaimlerChrysler",130,"BF20",0,"CIRRUS","C",150,"N",160,20,8,99,"","","102","L4","F","2",3500,9,2.69,37.5,"Y",6.2,"1",3,31,9000565,6,"H","","",.04,.12,244,.02,"",36.4,"","","","","","","FA-101","WCRXV02.5VB0",4,17.82
1998,20,"DaimlerChrysler",130,"BF17",0,"JX/JXI/LIMITED CONV.","C",150,"N",160,20,8,99,"","","102","L4","F","2",3750,9,2.69,36.8,"Y",6.2,"1",2,31,1006689,6,"C","","",.097,.69,430,.09,"",20.6,"","","","","","","FA-201","WCRXV02.5VB0",4,17.2
1998,20,"DaimlerChrysler",130,"BF17",0,"JX/JXI/LIMITED CONV.","C",150,"N",160,20,8,99,"","","102","L4","F","2",3750,9,2.69,36.8,"Y",6.2,"1",3,31,1006690,6,"H","","",.019,.08,257,.02,"",34.6,"","","","","","","FA-201","WCRXV02.5VB0",4,17.2
1998,20,"DaimlerChrysler",130,"BF17",0,"JX/JXI/LIMITED CONV.","C",150,"N",160,20,8,99,"","","102","L4","F","2",3750,9,2.69,36.8,"Y",6.2,"1",3,31,1006691,6,"H","","",.013,.07,255,.01,"",34.8,"","","","","","","FA-201","WCRXV02.5VB0",4,17.2
1998,20,"DaimlerChrysler",130,"BF20",1,"STRATUS","C",150,"N",160,20,8,99,"","","102","L4","F","2",3500,9,2.69,37.5,"Y",6.2,"1",2,31,1006233,6,"C","A",.5,.102,.58,420,.08,"",21.1,"","","","","","","FA-101","WCRXV02.5VB0",4,17.66
1998,20,"DaimlerChrysler",130,"BF20",1,"STRATUS","C",150,"N",160,20,8,99,"","","102","L4","F","2",3500,9,2.69,37.5,"Y",6.2,"1",3,31,9000566,6,"H","A",.5,.044,.11,240,.03,"",37,"","","","","","","FA-101","WCRXV02.5VB0",4,17.66
1998,20,"DaimlerChrysler",140,"64M536",0,"INTREPID","C",165,"N",185,20,8,99,"","","102","L4","F","2",3750,9.7,2.68,35.1,"Y",6.2,"1",2,31,9000539,6,"C","","",.115,.67,390,.19,"",22.7,"","","","","","","FA-101","WCRXV02.7VB0",4,19.93
1998,20,"DaimlerChrysler",140,"64M536",0,"INTREPID","C",165,"N",185,20,8,99,"","","102","L4","F","2",3750,9.7,2.68,35.1,"Y",6.2,"1",3,31,9000540,6,"H","","",.019,.06,234,.04,"",38,"","","","","","","FA-101","WCRXV02.7VB0",4,19.93
1998,20,"DaimlerChrysler",140,"64M670",0,"INTREPID","C",165,"N",185,20,8,99,"","","102","L4","F","2",3750,9.7,2.68,35.1,"Y",6.2,"1",2,31,1006357,6,"C","","",.1,.59,383,.18,"",23.1,"","","","","","","FA-101","WCRXV02.7VB0",4,19.93
1998,20,"DaimlerChrysler",140,"64M670",0,"INTREPID","C",165,"N",185,20,8,99,"","","102","L4","F","2",3750,9.7,2.68,35.1,"Y",6.2,"1",3,31,1006356,6,"H","","",.02,.05,226,.06,"",39.2,"","","","","","","FA-101","WCRXV02.7VB0",4,19.93
1998,20,"DaimlerChrysler",140,"64M670",1,"INTREPID","C",165,"N",185,20,8,99,"","","102","L4","F","2",3750,9.7,2.68,35.1,"Y",6.2,"1",2,31,9000521,6,"C","","",.122,.84,382,.26,"",23.2,"","","","","","","FA-101","WCRXV02.7VB0",4,19.93
1998,20,"DaimlerChrysler",140,"64M670",1,"INTREPID","C",165,"N",185,20,8,99,"","","102","L4","F","2",3750,9.7,2.68,35.1,"Y",6.2,"1",3,31,9000522,6,"H","","",.036,.26,228,.08,"",38.9,"","","","","","","FA-101","WCRXV02.7VB0",4,19.93
1998,20,"DaimlerChrysler",150,"50M188",1,"CONCORDE","C",195,"N",210,20,8,99,"","","102","L4","F","2",3750,9.5,2.52,33,"Y",5.2,"1",2,31,9000537,6,"C","","",.112,1.63,423,.36,"",20.9,"","","","","","","FA-101","WCRXV03.2VB0",4,18.64
1998,20,"DaimlerChrysler",150,"50M188",1,"CONCORDE","C",195,"N",210,20,8,99,"","","102","L4","F","2",3750,9.5,2.52,33,"Y",5.2,"1",3,31,1005808,6,"H","","",.013,.03,242,.05,"",36.6,"","","","","","","FA-101","WCRXV03.2VB0",4,18.64
