MODEL_YEAR,MFR,MFR_CD,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Cnfg Num,Test Veh Displ (L),ACTUAL_TESTED_TESTGROUP,Vehicle Type,RATED_HP,NUM_CYLINDRS_ROTORS,ENGINE_CD,TESTED_TRANS_CD,TESTED_TRANS,# of Gears,TRANS_LOCKUP_YN,DRIVE_SYSTEM,DRIVE_SYSTEM_DESC,TOD_CD,TRANS_OVER_DRIVE,ETW,AXLE_RATIO,NV_RATIO,SIL_USAGE_CD,SIL_USAGE,TEST_NUMBER,Analytically Derived FE,TEST_PRC_CD,TEST_PROCEDURE,TEST_FUEL_CD,TEST_FUEL,TEST_CATEGORY,THC,CO,CO2,NOx,PM,RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,TARGET_COEF_A,TARGET_COEF_B,TARGET_COEF_C,SET_COEF_A,SET_COEF_B,SET_COEF_C,ATD_CODE,AFTERTREATMENT_DEVICE,POLICE_EMERG_VEH_YN,AVG_GRP_IND,AVG_WEIGHT_FACTOR,AVG_METHOD_CD,AVERAGING_METHOD
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,24,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005139,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,,,,11.4,MPG,,,,,34.75,0.741,0.03212,34.75,0.741,0.03212,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,24,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005140,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,,,,18.6,MPG,,,,,34.75,0.741,0.03212,34.75,0.741,0.03212,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,25,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005141,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,15.6,MPG,,,,,35.97,0.7926,0.031,35.97,0.7926,0.031,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,25,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005142,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,25.1,MPG,,,,,35.97,0.7926,0.031,35.97,0.7926,0.031,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,26,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005143,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,,,,11.4,MPG,,,,,35.97,0.7926,0.031,35.97,0.7926,0.031,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,26,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005144,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,,,,18.5,MPG,,,,,35.97,0.7926,0.031,35.97,0.7926,0.031,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,27,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005145,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,15.6,MPG,,,,,34.75,0.741,0.03212,34.75,0.741,0.03212,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,27,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005146,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,25.1,MPG,,,,,34.75,0.741,0.03212,34.75,0.741,0.03212,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,28,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005147,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,,,,11.4,MPG,,,,,34.75,0.741,0.03212,34.75,0.741,0.03212,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,28,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005148,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,,,,18.6,MPG,,,,,34.75,0.741,0.03212,34.75,0.741,0.03212,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,29,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005149,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,15.6,MPG,,,,,35.97,0.7926,0.031,35.97,0.7926,0.031,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,29,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005150,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,25.1,MPG,,,,,35.97,0.7926,0.031,35.97,0.7926,0.031,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,30,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005151,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,,,,11.4,MPG,,,,,35.97,0.7926,0.031,35.97,0.7926,0.031,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,30,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005152,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,,,,18.5,MPG,,,,,35.97,0.7926,0.031,35.97,0.7926,0.031,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE-SWB,SJE208,21,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005024,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0422,0.6345,559,0.0085,,15.9,MPG,,,,,34.46,0.7373,0.03385,18.9,-0.1432,0.04021,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE-SWB,SJE208,21,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005025,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0027,0.0553,356,0.006,,25,MPG,,,,,34.46,0.7373,0.03385,18.9,-0.1432,0.04021,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman,ECFE87A-9,0,2.9,9PRXV02.9BMI,Car,265,6,2.9L-V6,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.25,43.1,1,Not eqipped,9PRX10001633,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02584,0.1989,347.3957,0.04203,,25.5,MPG,,,,,34.204,0.06573,0.018117,18.614,-0.25289,0.02032,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman,ECFE87A-9,0,2.9,9PRXV02.9BMI,Car,265,6,2.9L-V6,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.25,43.1,1,Not eqipped,9PRX10001634,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00069,0.00732,214.17055,0.006,,41.4,MPG,,,,,34.204,0.06573,0.018117,18.614,-0.25289,0.02032,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman,FE87M-9,0,2.9,9PRXV02.9BMI,Car,265,6,2.9L-V6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3375,3.88,42.8,1,Not eqipped,9PRX10001659,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.04171,0.3949,377.22304,0.04019,,23.4,MPG,,,,,34.535,0.09205,0.017261,22.728,-0.26157,0.019737,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman,FE87M-9,0,2.9,9PRXV02.9BMI,Car,265,6,2.9L-V6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3375,3.88,42.8,1,Not eqipped,9PRX10001660,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00114,0.0127,237.2452,0.011,,37.3,MPG,,,,,34.535,0.09205,0.017261,22.728,-0.26157,0.019737,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman S,FE87SA-9,0,3.4,9PRXV03.4BDI,Car,320,6,3.4L-V8,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.25,41.9,1,Not eqipped,9PRX10001655,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.03797,0.1438,358.5128,0.0134,,24.6,MPG,,,,,34.204,0.06573,0.018117,19.648,-0.30499,0.02096,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman S,FE87SA-9,0,3.4,9PRXV03.4BDI,Car,320,6,3.4L-V8,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.25,41.9,1,Not eqipped,9PRX10001656,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00107,0.0108,216.02284,0.0021,,41,MPG,,,,,34.204,0.06573,0.018117,19.648,-0.30499,0.02096,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman S,FE87SM-9,0,3.4,9PRXV03.4BDI,Car,320,6,3.4L-V8,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.89,41.6,1,Not eqipped,9PRX10001657,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.03684,0.1438,373.9125,0.0135,,23.6,MPG,,,,,34.535,0.09205,0.017261,16.141,-0.27387,0.020203,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman S,FE87SM-9,0,3.4,9PRXV03.4BDI,Car,320,6,3.4L-V8,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.89,41.6,1,Not eqipped,9PRX10001658,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00035,0.0095,241.1267,0.0044,,36.7,MPG,,,,,34.535,0.09205,0.017261,16.141,-0.27387,0.020203,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,HIGHLANDER 2WD,09-AU2A,0,2.672,9TYXT02.7BEM,Truck,187,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,4.36,31.8,1,Not eqipped,9TYX09010876,No,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0007339,0.0239078,230.5721268,0.0056867,,37.8,MPG,,,,,33.387,-0.03273,0.030373,7.713,-0.04934,0.029256,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,HIGHLANDER 2WD,09-AU2A,0,2.672,9TYXT02.7BEM,Truck,187,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,4.36,31.8,1,Not eqipped,9TYX09010878,No,25,California fuel 2-day exhaust (w/can load),23,CARB Phase II Gasoline,FTP,0.0196062,0.1236281,354.1627004,0.0285542,,24.6,MPG,22.6,24,26.6,,33.387,-0.03273,0.030373,7.713,-0.04934,0.029256,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,VENZA,09-AV1A,1,2.672,9TYXT02.7BEN,Truck,182,4,2,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,4.36,31,1,Not eqipped,9TYX10000107,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0151693,0.135486,334.773498,0.0190046,,26.4,MPG,24.9868877,25.6391195,29.3796634,,31.901,0.03223,0.026142,7.364,0.02818,0.024594,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,VENZA,09-AV1A,1,2.672,9TYXT02.7BEN,Truck,182,4,2,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,4.36,31,1,Not eqipped,9TYX10000108,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025708,0.03131,217.8229466,0.0202108,,40.6,MPG,,,,,31.901,0.03223,0.026142,7.364,0.02818,0.024594,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,VENZA AWD,09-AV1A,0,2.672,9TYXT02.7BEN,Truck,182,4,1,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ration < 1,4250,4.36,31,1,Not eqipped,9TYX10000105,No,35,California fuel 3-day exhaust,23,CARB Phase II Gasoline,FTP,0.0135494,0.123049,342.3781331,0.0199179,,25.6,MPG,23.9,24.9,28.4,,37.341,0.0331,0.026596,13.014,-0.00886,0.025432,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,VENZA AWD,09-AV1A,0,2.672,9TYXT02.7BEN,Truck,182,4,1,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ration < 1,4250,4.36,31,1,Not eqipped,9TYX10000106,No,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0018037,0.0215813,226.3835235,0.0113349,,38.7,MPG,,,,,37.341,0.0331,0.026596,13.014,-0.00886,0.025432,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX01084523,No,35,California fuel 3-day exhaust,23,CARB Phase II Gasoline,FTP,0.0178,0.21,354.36,0.015,,24.8,MPG,23.1039,23.9751,27.8708,,32.85,0.2939,0.01728,13.92,0.1811,0.0173,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX01084524,No,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0045,0.02,223.64,0.003,,39.2,MPG,,,,,32.85,0.2939,0.01728,13.92,0.1811,0.0173,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX10000100,No,90,US06,23,CARB Phase II Gasoline,US06,0.0167,0.06,303.19,0.014,,,MPG,,,,,32.85,0.2939,0.01728,13.92,0.1811,0.0173,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX10000101,No,95,SC03,23,CARB Phase II Gasoline,SC03,0.0215,0.13,385.81,0.014,,,MPG,,,,,32.85,0.2939,0.01728,13.92,0.1811,0.0173,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX10000102,No,11,Cold CO,24,Cold CO Regular (CERT),FTP,0.2785,0.63,413.18,0.057,,,MPG,17.6,20.97,25.03,,32.85,0.2939,0.01728,13.92,0.1811,0.0173,TWC,Three-way catalyst,N,,,N,No averaging
